발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2019,2019011815,주,금,1,0,0,0,0,경기,수원시,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,956658,1921669,127.0109994,37.29295797
2019,2019011819,야,금,1,0,0,0,0,경북,김천시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1068302,1796755,128.2594194,36.16548031
2019,2019011906,주,토,1,0,0,0,0,경북,경주시,차대차,기타,기타,중앙선 침범,단일로,기타단일로,이륜차,승용차,1156348,1766676,129.2321281,35.88420775
2019,2019011907,주,토,1,0,0,0,0,서울,구로구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,이륜차,승용차,946338,1944412,126.8929196,37.49740965
2019,2019011911,주,토,1,0,0,0,0,전북,전주시,차대차,기타,기타,신호위반,교차로,교차로내,건설기계,자전거,967246,1758547.2,127.137392,35.82286206
2019,2019011911,주,토,1,0,0,0,0,전남,무안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,906314,1666296,126.4735008,34.98725577
2019,2019011918,야,토,1,0,0,0,0,전남,여수시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1018715,1641819,127.7045231,34.77069931
2019,2019011919,야,토,1,0,0,0,0,경기,평택시,차대차,정면충돌,정면충돌,기타,교차로,교차로내,승용차,이륜차,963409,1890305,127.0886988,37.01053416
2019,2019011919,야,토,1,0,0,0,0,충북,제천시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,1062090,1900852,128.1987786,37.10426206
2019,2019011920,야,토,1,1,1,0,0,경기,시흥시,차대사람,기타,기타,신호위반,교차로,교차로내,이륜차,보행자,938085,1937798,126.800115,37.43728071
2019,2019011922,야,토,1,0,0,0,0,경기,안산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,942272,1925627,126.8483917,37.32785108
2019,2019012001,야,일,1,2,2,0,0,경기,광주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,977746,1933565,127.2485617,37.40093013
2019,2019012002,야,일,1,0,0,0,0,강원,속초시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1094346.6,2023280.9,128.5775851,38.20487899
2019,2019012006,주,일,1,0,0,0,0,경북,의성군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1115482,1827601,128.7884637,36.43902645
2019,2019012006,주,일,1,0,0,0,0,경기,연천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,961157,2003331,127.0574089,38.02918887
2019,2019012008,주,일,1,5,1,4,0,인천,중구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,승합차,911105,1944223,126.4943951,37.49298582
2019,2019012009,주,일,1,0,0,0,0,제주,서귀포시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,화물차,883791.6,1471474,126.2528274,33.22829208
2019,2019012011,주,일,1,0,0,0,0,충북,충주시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,1038440,1887714,127.9319522,36.98710459
2019,2019012017,주,일,1,1,0,1,0,충남,당진시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,936103,1883108,126.7823924,36.94420169
2019,2019012021,야,일,1,0,0,0,0,대구,서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1095659,1766254,128.5598599,35.88821824
2019,2019012023,야,일,1,7,1,6,0,경남,함양군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1021535,1726489,127.7375494,35.53412464
2019,2019012100,야,월,1,0,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,943093,1943401,126.856289,37.48810305
2019,2019012106,주,월,1,0,0,0,0,경기,광명시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,944558,1941727,126.8729857,37.47310415
2019,2019012109,주,월,1,0,0,0,0,충남,서천군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승합차,원동기장치자전거,927568,1786842,126.6955771,36.07581587
2019,2019012112,주,월,1,0,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,기타,기타,화물차,보행자,945810,1941615,126.8871526,37.47216896
2019,2019012113,주,월,1,0,0,0,0,충북,음성군,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,이륜차,1009330,1893220,127.6049112,37.03747741
2019,2019012118,야,월,1,0,0,0,0,충남,금산군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1001507,1781389,127.5167269,36.02935076
2019,2019012200,야,화,1,0,0,0,0,경기,하남시,차량단독,공작물충돌,공작물충돌,과속,단일로,기타단일로,승용차,없음,972549,1950278,127.1892206,37.55143449
2019,2019012200,야,화,1,0,0,0,0,경기,화성시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,958922,1915813,127.0368653,37.24027635
2019,2019012201,야,화,1,1,1,0,0,강원,춘천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1010131,1981239,127.6151268,37.83085027
2019,2019012205,야,화,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966565,1934724,127.122182,37.41104079
2019,2019012206,주,화,1,0,0,0,0,대구,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,화물차,보행자,1095668,1770773,128.5605031,35.92895404
2019,2019012206,주,화,1,0,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,962105,1972649,127.0698225,37.75269794
2019,2019012207,주,화,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승합차,보행자,964914,1927151,127.1038852,37.34271941
2019,2019012208,주,화,1,1,0,1,0,전남,나주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,건설기계,931345,1661296,126.7481478,34.94418119
2019,2019012208,주,화,1,0,0,0,0,경북,영주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1099696,1870043,128.61788,36.82333886
2019,2019012213,주,화,1,1,1,0,0,서울,강남구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,959104,1945529,127.0372747,37.50813147
2019,2019012216,주,화,1,0,0,0,0,강원,영월군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1086271.6,1910160.9,128.4719677,37.18624641
2019,2019012217,주,화,1,1,1,0,0,강원,양구군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로내,승용차,없음,1043556,2010206,127.9967096,38.09093519
2019,2019012221,야,화,1,0,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,947696.5,1939261.9,126.9086534,37.45106862
2019,2019012303,야,수,1,0,0,0,0,서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955745,1954622,126.9987214,37.58993392
2019,2019012305,야,수,1,0,0,0,0,경기,수원시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,이륜차,953008,1921419,126.9698361,37.29052728
2019,2019012307,주,수,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,966980,1937193,127.126761,37.43331024
2019,2019012312,주,수,1,0,0,0,0,경남,함안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1094270,1708857,128.5377631,35.37091864
2019,2019012313,주,수,1,0,0,0,0,전북,완주군,차량단독,전복,전복,안전거리 미확보,교차로,교차로부근,자전거,없음,972844,1782166,127.1985574,36.03597838
2019,2019012315,주,수,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,1138662,1705100,129.0256816,35.3318702
2019,2019012316,주,수,1,0,0,0,0,강원,원주시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,단일로,기타단일로,화물차,이륜차,1036469,1929218,127.9118301,37.36129734
2019,2019012323,야,수,1,0,0,0,0,경북,안동시,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,화물차,이륜차,1118055,1857402,128.8217345,36.7073001
2019,2019012400,야,목,1,0,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959688,1950590,127.0436045,37.55377364
2019,2019012404,야,목,1,0,0,0,0,경기,성남시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,968065,1938270,127.1389784,37.44305596
2019,2019012407,주,목,1,0,0,0,0,부산,북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1137290,1691658,129.0083422,35.21089492
2019,2019012409,주,목,1,0,0,0,0,경북,상주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,이륜차,1061596,1819914,128.1866891,36.37470579
2019,2019012413,주,목,1,0,0,0,0,전남,해남군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,913890,1603111,126.5629451,34.41821123
2019,2019012414,주,목,1,0,0,0,0,부산,사상구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로부근,이륜차,승용차,1135740,1688706,128.9908318,35.18449627
2019,2019012414,주,목,1,0,0,0,0,전남,강진군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,원동기장치자전거,933036,1626233,126.769458,34.62813057
2019,2019012415,주,목,1,0,0,0,0,전남,나주시,차량단독,기타,기타,기타,교차로,교차로내,화물차,없음,925309,1677471,126.6805987,35.08959591
2019,2019012418,야,목,1,0,0,0,0,전남,보성군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,968486,1642669,127.1555755,34.77804898
2019,2019012420,야,목,3,5,4,1,0,강원,삼척시,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,지하차도(도로)내,화물차,승용차,1149446.5,1937500.2,129.1889996,37.42460034
2019,2019012421,야,목,1,0,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,992948,1819982,127.4213792,36.37726656
2019,2019012423,야,목,1,0,0,0,0,인천,미추홀구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,보행자,927665.7,1940840.8,126.6820472,37.46394889
2019,2019012502,야,금,1,3,1,2,0,대구,달성군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1085197,1739788,128.4411451,35.65059236
2019,2019012502,야,금,1,0,0,0,0,경북,영천시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1128708,1768344,128.9262776,35.90326735
2019,2019012504,야,금,1,1,1,0,0,서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,960281,1965423,127.049512,37.68749225
2019,2019012505,야,금,1,0,0,0,0,인천,남동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,931325,1933975,126.7240619,37.40234702
2019,2019012507,주,금,1,1,1,0,0,강원,인제군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,건설기계,1060000,2008528,128.1840842,38.07487062
2019,2019012510,주,금,1,1,0,1,0,경남,진주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,1053557,1688633,128.0882864,35.191586
2019,2019012515,주,금,1,1,0,1,0,경기,이천시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,998453,1906192,127.482578,37.15445579
2019,2019012518,야,금,1,0,0,0,0,경북,안동시,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,1109771,1840963,128.7266564,36.56013042
2019,2019012518,야,금,1,0,0,0,0,경남,함안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,1084075,1698703,128.4245033,35.28028413
2019,2019012519,야,금,1,1,1,0,0,제주,서귀포시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,941734.3,1487414.7,126.8736052,33.37674771
2019,2019012523,야,금,1,0,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,958977,1961402,127.0349488,37.65119311
2019,2019012523,야,금,1,2,2,0,0,전북,익산시,차대차,정면충돌,정면충돌,과속,단일로,기타단일로,승용차,승용차,962642,1784432,127.0852062,36.05606966
2019,2019012600,야,토,1,0,0,0,0,경기,군포시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,949890,1929081,126.9341427,37.35942588
2019,2019012602,야,토,2,1,1,0,0,강원,원주시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,1036472,1929242,127.9118651,37.36151354
2019,2019012608,주,토,1,0,0,0,0,부산,해운대구,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1148432,1692637.9,129.1308884,35.21814056
2019,2019012609,주,토,1,0,0,0,0,전남,영광군,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,909226.2,1698288.9,126.501891,35.27596542
2019,2019012611,주,토,1,0,0,0,0,경북,영양군,차량단독,전복,전복,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1137405,1854206,129.0377361,36.6758969
2019,2019012614,주,토,1,1,1,0,0,경기,고양시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,화물차,945946,1963630,126.8870665,37.67059904
2019,2019012703,야,일,1,0,0,0,0,경기,안산시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,946588,1922658,126.89732,37.3013484
