관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,관리기관전화번호,위도,경도,데이터기준일자
세종특별자치시,,세종특별자치시 조치원읍 신흥리 8-9,다목적,3,"200,200,200",신흥리 대동초후문주차장옆,30,044-300-2454,36.597112,127.2945,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 대동학교길 25,세종특별자치시 조치원읍 신흥리 70-8,다목적,3,"200,399,300",신흥리 대동초 비젼센터 교회 옆,30,044-300-2454,36.596068,127.294761,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 세종로 2676,세종특별자치시 조치원읍 신안리 77-2,다목적,3,"200,200,200",신안리 하행,30,044-300-2454,36.624144,127.290504,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 안티길 8,세종특별자치시 조치원읍 신안리 494,다목적,3,"200,200,200",신안리 상행,30,044-300-2454,36.625404,127.289933,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리 307-5,다목적,3,"200,200,200",봉산리 국제기계앞[범-33],30,044-300-2454,36.6205236,127.2692506,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 으뜸길 66,세종특별자치시 조치원읍 원리 154-1,다목적,2,"200,200",남리굴다리,30,044-300-2454,36.5974294,127.297218,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 으뜸길 215,세종특별자치시 조치원읍 원리 141,다목적,3,"300,300,300",조치원역 자전거보관소,30,044-300-2454,36.6014476,127.2962366,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 으뜸길 248,세종특별자치시 조치원읍 교리 26-2,다목적,1,200,교리 코레일부지주차장 1,30,044-300-2454,36.602749,127.296428,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 으뜸길 248,세종특별자치시 조치원읍 교리 26-2,다목적,1,200,교리 코레일부지주차장 2,30,044-300-2454,36.602717,127.296101,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 으뜸길 248,세종특별자치시 조치원읍 교리 26-2,다목적,1,200,교리 코레일부지주차장 3,30,044-300-2454,36.602138,127.296273,2021-01-01
세종특별자치시,세종특별자치시 조치원읍 으뜸길 248,세종특별자치시 조치원읍 교리 26-2,다목적,1,200,교리 코레일부지주차장 4,30,044-300-2454,36.602144,127.296622,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 교리 27-1,다목적,3,"200,200,200",교리 교동초교정문,30,044-300-2454,36.60455353,127.2987321,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 교리 1-14,다목적,3,"200,200,200",교리 조치원여중옆 주차장,30,044-300-2454,36.5445689,127.2769012,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 죽림리 185-1,다목적,3,"200,200,200",죽림리 죽림공원,30,044-300-2454,36.590378,127.293619,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 신안리 404-3,다목적,3,"200,200,200",신안리 수변공원레스토랑앞,30,044-300-2454,36.612891,127.280407,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 번암리 90-7,다목적,1,200,번암리 번암1리 사무소옆 주차장,30,044-300-2454,36.5854528,127.2947021,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 번암리 90-14,다목적,5,"200,200,200,200,200",번암리 번암근린공원 내,30,044-300-2454,36.590346,127.2937861,2021-01-01
세종특별자치시,,,다목적,5,"200,200,200,200,200",번암어린이공원(내),30,044-300-2454,36.58878,127.296752,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 신안리 371-3,다목적,2,"200,200",신안1리 홍대주택가 CU편의점(옆),30,044-300-2454,36.618324,127.2882274,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 신안리 321-10,다목적,2,"200,200",신안1리 민경학사빌라(뒤),30,044-300-2454,36.6189884,127.288559,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 돌간1길 11,다목적,3,"200,200,200",신안1리 조치원홍대 CU편의점(옆),30,044-300-2454,36.6189041,127.2892294,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 신안리 374-14,다목적,3,"200,200,200",신안1리 한아름빌라(옆),30,044-300-2454,36.61815,127.28955,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 신안리 49-4,다목적,3,"200,200,200",신안1리 마을입구 앞,30,044-300-2454,36.6174804,127.2915387,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 신안리 364-44,다목적,3,"200,200,200",신안1리 롯데한솔마트 앞,30,044-300-2454,36.61643549,127.2869941,2021-01-01
세종특별자치시,,세종특별자치시 세종 조치원읍 남리 84,다목적,3,"200,200,200",조치원 남리 배수장길입구삼거리,30,044-300-2454,36.595287,127.3035494,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 교리 25-21,다목적,3,"200,200,200",조치원 우체국 길건너 맞은편,30,044-300-2454,36.6022569,127.2977059,2021-01-01
세종특별자치시,,세종특별차치시 조치원읍 죽림리 4-8,다목적,3,"200,300,300",조치원읍 동진빌라 앞,30,044-300-2454,36.59342316,127.2990675,2021-01-01
세종특별자치시,,세종특별차치시 조치원읍 남리 427,다목적,3,"200,300,300",조치원읍 두향 식당 앞,30,044-300-2454,36.59534776,127.3005948,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리50,다목적,4,"200,200,200,200",조치원 서북부지구 상가1,30,044-300-2454,36.60202,127.284852,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 서창리262-5,다목적,4,"200,200,200,200",조치원 서북부지구 상가2,30,044-300-2454,36.60446,127.284484,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리67,다목적,4,"200,200,200,200",조치원 서북부지구 공원1,30,044-300-2454,36.602304,127.281935,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리57,다목적,5,"200,200,200,200,200",조치원 서북부지구 공원2,30,044-300-2454,36.602871,127.282669,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리62-11,다목적,5,"200,200,200,200,200",조치원 서북부지구 공원3,30,044-300-2454,36.603391,127.284125,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리90-14,다목적,4,"200,200,200,200",조치원 서북부지구 상가3,30,044-300-2454,36.603003,127.279947,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리65-9,다목적,5,"200,200,200,200,200",조치원 서북부지구 공원4,30,044-300-2454,36.604065,127.280551,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리183,다목적,5,"200,200,200,200,200",조치원 서북부지구 상가4,30,044-300-2454,36.604826,127.282791,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리65-25,다목적,4,"200,200,200,200",조치원 서북부지구 상가5,30,044-300-2454,36.604781,127.279476,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 봉산리38-11,다목적,3,"200,200,200",조치원 서북부지구 상가6,30,044-300-2454,36.601424,127.280278,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 정리 102-9,다목적,4,"200,300,300,300",조치원읍 세종우리신협 본점 인근,30,044-300-2454,36.59980594,127.2979879,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 262-1,다목적,3,"200,300,300",침산리 먹자골목,30,044-300-2454,36.60364279,127.2915113,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 교리 24-1,다목적,3,"200,300,300",조치원읍 메가박스 뒤편,30,044-300-2454,36.60306411,127.2981257,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 243-3,다목적,3,"200,200,200",침산주민쉼터 인근,30,044-300-2454,36.600125,127.294598,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 166-217,다목적,3,"200,200,200",침산리 마을회관 진입로,30,044-300-2454,36.598875,127.294962,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 185-11,다목적,1,200,침산2길 삼거리,30,044-300-2454,36.599468,127.295001,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 185-8,다목적,3,"200,200,200",침산공원 북쪽 옹벽 인근,30,044-300-2454,36.599469,127.294994,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 148-17,다목적,1,200,침산리 고려연립 인근,30,044-300-2454,36.600971,127.293635,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 243-3,다목적,2,"200,200",침산리 둥지연립 인근,30,044-300-2454,36.600912,127.294329,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 침산리 130-65,다목적,3,"200,200,200",침산리 어린이집 인근 삼거리,30,044-300-2454,36.601959,127.29439,2021-01-01
세종특별자치시,,세종특별자치시 조치원읍 상리 121-4,다목적,2,"200,300",제이드팰리스 빌라 앞,30,044-300-2454,36.602119,127.301723,2021-01-01
세종특별자치시,세종특별자치시 조치원3길 19,세종특별자치시 조치원읍 원리 8-1,다목적,2,"200,200",조치원 우체국 정문,30,044-300-2454,36.602234,127.298487,2021-01-01
세종특별자치시,세종특별자치시 새내12길 32,세종특별자치시 조치원읍 원리 2-5,다목적,2,"200,200",뻐꾸기 게임랜드 앞,30,044-300-2454,36.60238,127.299623,2021-01-01
세종특별자치시,충청북도 청주시 흥덕구 오송읍 가로수로 3,충북 청주시 흥덕구 오송읍 봉산리 608-1,다목적,4,"399,399,399,200",상리 조천교 상행(세종방향),30,044-300-2454,36.60393676,127.306516,2021-01-01
세종특별자치시,,충북 청주시 흥덕구 오송읍 서평리 244-4,다목적,3,"399,399,200",상리 조천교 하행(청주방향),30,044-300-2454,36.59127853,127.3103146,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 759-7,다목적,1,200,연기리 게이트볼장옆,30,044-300-2454,36.544369,127.27369,2021-01-01
세종특별자치시,,세종특별자치시 연서면 연기리 451-1,다목적,2,"130,130",연기리 당산파크모텔뒤,30,044-300-2454,36.5469847,127.2797969,2021-01-01
세종특별자치시,세종특별자치시 연기면 서부길 14,세종특별자치시 연기면 연기리 425-17,다목적,1,130,연기리 연기리사무소앞,30,044-300-2454,36.545287,127.276622,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 431-2,다목적,1,130,연기리 IT공인중개사무소맞은편,30,044-300-2454,36.545783,127.278217,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 453-2,다목적,2,"130,130",연기리 마을입구(당산로),30,044-300-2454,36.548179,127.279364,2021-01-01
세종특별자치시,세종특별자치시 연기면 잣띠길 24,세종특별자치시 연기면 보통리 340-1,다목적,2,"200,200",보통리 대명아파트앞,30,044-300-2454,36.550263,127.279808,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 49,다목적,3,"200,200,200",연기2리 마을회관앞,30,044-300-2454,36.542235,127.280188,2021-01-01
세종특별자치시,세종특별자치시 연기면 당산로 128-5,세종특별자치시 연기면 연기리 374-4,다목적,2,"200,200",연기리 선한목자교회입구옆,30,044-300-2454,36.544833,127.277849,2021-01-01
세종특별자치시,세종특별자치시 연기면 잣띠길 55,세종특별자치시 연기면 보통리 320,다목적,3,"200,200,200",보통2리 마을회관앞,30,044-300-2454,36.5517541,127.2828572,2021-01-01
세종특별자치시,,세종특별자치시 연기면 보통리 390-5,다목적,2,"200,200",보통리 미니스톱연서점옆,30,044-300-2454,36.555063,127.274967,2021-01-01
세종특별자치시,,세종특별자치시 연기면 보통리 388-2,다목적,3,"200,200,200",보통2리 고향마을입구,30,044-300-2454,36.554391,127.276743,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 456-3,다목적,3,"200,200,200",연기1리 버스정류장옆,30,044-300-2454,36.548464,127.278546,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 441-21,다목적,3,"200,200,200",연기리 석연사입구,30,044-300-2454,36.5451804,127.2797881,2021-01-01
세종특별자치시,,세종특별자치시 연기면 보통리 1-7,다목적,1,200,보통1리 마을입구,30,044-300-2454,36.549411,127.291039,2021-01-01
세종특별자치시,,세종특별자치시 연기면 눌왕리 652-5,다목적,2,"200,399",눌왕2리 양봉장 앞,30,044-300-2454,36.543698,127.243868,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 427-5,다목적,3,"130,130,300",연기리 연기마트앞(연남초주변),30,044-300-2454,36.5445689,127.2769012,2021-01-01
세종특별자치시,세종특별자치시 연기면 연기길 2,세종특별자치시 연기면 연기리 397,다목적,2,"130,130",연기리 연남초교정문옆,30,044-300-2454,36.543412,127.277232,2021-01-01
세종특별자치시,,세종특별자치시 연기면 눌왕리 719-4,다목적,2,"130,130",눌왕리 수왕초교정문옆,30,044-300-2454,36.544227,127.252234,2021-01-01
세종특별자치시,,세종특별자치시 연기면 눌왕리 134-5,다목적,3,"200,200,200",눌왕2리 마을회관입구삼거리,30,044-300-2454,36.544418,127.246695,2021-01-01
세종특별자치시,,세종특별자치시 연기면 연기리 400-1,다목적,3,"200,200,200",연기리 연남초병설유치원맞은편삼거리,30,044-300-2454,36.542725,127.279205,2021-01-01
세종특별자치시,,세종특별자치시 연기면 수산리 134,다목적,2,"200,200",수산리 버스종점공원내,30,044-300-2454,36.541005,127.23083,2021-01-01
세종특별자치시,,세종특별자치시 연기면 눌왕리 317-1,다목적,3,"200,200,200",눌왕리 수왕초교(2차선/양방향),30,044-300-2454,36.545135,127.254767,2021-01-01
세종특별자치시,,세종특별자치시 연기면 수산리 521-13,다목적,1,200,세종시-정안IC,30,044-300-2454,36.54288597,127.2180749,2021-01-01
세종특별자치시,,세종특별자치시 연기면 수산리 521-13,다목적,1,200,정안IC-세종시,30,044-300-2454,36.54288597,127.2180749,2021-01-01
세종특별자치시,,세종특별자치시 연기면 수산리 604-13,다목적,4,"200,300,300,300",수산리 방아다리 앞,30,044-300-2454,36.54446735,127.2374896,2021-01-01
세종특별자치시,,세종특별자치시 연동면 예양1리 15,다목적,1,200,예양1리 미꾸지삼거리,30,044-300-2454,36.580539,127.322352,2021-01-01
