가로등위치명,설치대수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4746479,127.2895844,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 27,1,,세종특별자치시 소담동 27,36.4840172,127.3059133,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4746752,127.2897545,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 27,1,,세종특별자치시 소담동 27,36.4838835,127.30616,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4747205,127.2899524,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.465761,127.272982,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4747432,127.290142,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4660742,127.2711381,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4747659,127.2902981,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4661174,127.2708364,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4747886,127.2904877,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 35-9,1,,세종특별자치시 소담동 35-9,36.4858661,127.3019184,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 700-27,1,,세종특별자치시 보람동 700-27,36.4748114,127.2906606,,CDM,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4658135,127.2727249,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4748591,127.2910211,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.465926,127.2719651,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4749165,127.2914194,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4658735,127.2722222,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4749339,127.2916004,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4660219,127.2714286,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4749739,127.2917869,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 27,1,,세종특별자치시 소담동 27,36.4844254,127.3051478,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4750139,127.2920125,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4659695,127.2717081,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4750561,127.2922046,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.465848,127.2724679,,나트륨,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4750996,127.2923992,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 27,1,,세종특별자치시 소담동 27,36.4845615,127.3049093,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.474576,127.2910074,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 27,1,,세종특별자치시 소담동 27,36.4846949,127.3046568,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4746022,127.2911822,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 27,1,,세종특별자치시 소담동 27,36.4836484,127.3059337,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.474626,127.2913543,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.4826885,127.3074677,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4746477,127.2915319,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4664044,127.2691266,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4746761,127.2917207,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4663264,127.2681566,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4747112,127.2919067,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4662741,127.2684583,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4747487,127.2920955,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4659267,127.2705927,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4747883,127.2922787,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4657773,127.2712189,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4748325,127.2924842,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.482139,127.3072964,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4748857,127.2926701,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.4831919,127.3066294,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4749367,127.2928644,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4655915,127.2717897,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4749989,127.2930503,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.466608,127.2685221,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4750408,127.2932084,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4652544,127.2726743,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4751482,127.2925892,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 484-50,1,,세종특별자치시 대평동 484-50,36.4654942,127.2720919,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.475203,127.2927697,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4669383,127.2665329,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4752633,127.2929841,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4668504,127.266902,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4753303,127.2931538,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4671055,127.2658842,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4753499,127.2933153,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4670264,127.2662085,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4754462,127.2935352,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.4829881,127.3068347,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4755268,127.29373,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.467291,127.2652688,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4755937,127.2939025,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4672027,127.2655709,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4756923,127.2940917,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4674947,127.2646867,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4751751,127.2933969,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4673614,127.2649892,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4752712,127.2936413,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.4827884,127.3070065,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4753469,127.2938328,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4681399,127.2626275,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4754294,127.2940215,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4680339,127.2629744,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4755345,127.2942128,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4683794,127.2620115,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4756418,127.294421,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4682551,127.262314,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4757627,127.2946374,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.4826088,127.3071335,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.475879,127.2948288,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 소담동 9-113,1,,세종특별자치시 소담동 9-113,36.482151,127.3073654,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4759817,127.295009,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4676183,127.2642615,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4761115,127.2951892,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4679277,127.2632878,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4762504,127.2953721,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4678305,127.2636012,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 642-10,1,,세종특별자치시 보람동 642-10,36.4763644,127.2955439,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4686098,127.2613622,,메탈,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 보람동 696,1,,세종특별자치시 보람동 696,36.4764179,127.2952344,,LED,044-300-5132,세종특별자치시청,2019-09-19
세종특별자치시 대평동 580-1,1,,세종특별자치시 대평동 580-1,36.4684676,127.2616983,,메탈,044-300-5132,세종특별자치시청,2019-09-19
